animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Natalus primus,vu,Chiroptera,4.7,1.83,9.243990653,46,0,0,100,3,1,A,1,1,2,0,7300,1,1,353.0401866,244.85,50.53,483.0236464,590.5017144,2156.743298,1317.397581,543.0826667,NA
Natalus stramineus,nt,Chiroptera,4.7,1.83,9.244396134,46,0,0,100,3,1,A,2,1,2,0,7300,1,1,353.7734144,244.85,50.53,475.1029058,574.5568573,2164.968872,1346.571888,473,NA
Natalus tumidirostris,lc,Chiroptera,5.85,2.36122,0.245,64,0,0,100,3,1,A,2,1,2,0,4678.968154,1.007885,1.057805,358.6188106,124.4593083,58.3889838,355.0422861,443.3206798,1822.958854,1847.905196,1000,NA
Navahoceros fricki,Remove,Cetartiodactyla,59975.95944,2885.263365,145.6634381,1567.1387,100,0,0,1,1,G,9,2,1,0,6353.012367,1.472581667,1.019849167,345.9067875,208.1868605,120.5651201,459.349626,591.0001168,2484.330821,9.38790997,2926.415,8.383150214
Neacomys dubosti,lc,Rodentia,14.7,2.4709547,0.68491245,108.8450392,80,0,20,2,3,G,1,1,1,0,1134.809333,3.71124,4.72582,28.87811477,26.0768935,23.65399992,70.49232226,98.78548949,425.1796013,669.5627511,1180.23,0.104071161
Neacomys guianae,lc,Rodentia,15.87,2.8835197,0.646205075,100,80,0,20,2,4,G,1,1,1,0,1099.072792,3.715425,4.895397,29.67979067,26.32669183,24.17082842,71.33793257,98.49416764,416.5264725,27.45,1252.369,0.108548337
Neacomys minutus,lc,Rodentia,10.4,1.8146197,0.490244214,79,80,0,20,2,4,G,1,1,1,0,1100.575375,3.73579,4.854322,29.72066345,25.65772196,23.50908742,74.70097776,95.70876174,390.3706967,1017.162021,1133.974,0.08603481
Neacomys musseri,lc,Rodentia,12.1,1.8320097,0.496761017,73,80,0,20,2,3,G,1,1,1,0,1066.545208,3.69315,4.707295,29.45410102,25.52162558,23.21488392,79.42123692,99.01169551,380.7949944,939.9811051,1139.857,0.093505643
Neacomys paracou,lc,Rodentia,14.5,2.3887347,0.632914534,104.7628267,80,0,20,2,3,G,1,1,1,0,1094.093583,3.67512,4.722845,28.80702922,25.98305284,23.69617388,72.6648241,99.80658659,420.8709366,709.5223506,1157.416,0.103289997
Neacomys pictus,dd,Rodentia,17.5,22.66473,0.78740317,151.0646075,80,0,20,2,4,G,1,1,1,0,1307.588167,3.423651667,4.812712,31.43917137,30.92296351,26.3003839,78.5145667,107.296222,510.7679967,1117.747678,50,0.114545173
Neacomys spinosus,lc,Rodentia,19,2.272575,0.613025842,101,80,0,20,2,4,G,2,1,1,0,1251.396417,3.80339,5.239997,33.18841248,27.20840353,24.47405152,54.7655096,92.41967028,504.6479868,670.3663817,1483.064,0.119845118
Neacomys tenuipes,lc,Rodentia,19,3.0548,0.653980981,101,80,0,20,2,4,G,1,1,1,0,1268.670042,3.87,6.1,35.29322083,27.43953401,25.43371086,30.813,86.88054859,494.191849,260,1350,0.119845118
Neamblysomus gunningi,en,Afrosoricida,57.44,4.46247115,0.985893777,126.885,0,0,100,3,1,G,4,3,1,0,548.6419697,2.11573,1.956865,245.89895,66.72127119,57.00020092,358.15765,392.2824993,1013.006208,1135.174402,1396.424167,1.602981196
Neamblysomus julianae,en,Afrosoricida,21.99,28.76708895,0.936012956,115.42,0,0,100,3,1,G,3,3,1,0,1154.521927,0.96,1.869483768,246.2472704,86.30107454,65.30541144,377.88617,416.372394,1097.486101,1061.077403,1408.789,1.001391081
Necromys amoenus,lc,Rodentia,27.09,2.604215,0.694751329,114.939025,30,0,70,2,2,G,3,2,1,0,884.0284792,3.84238,3.35628,25.99495032,24.09264706,20.3880626,73.20934602,100.4650431,368.7510616,1789.26,1100,0.145663526
Necromys benefactus,lc,Rodentia,31,2.906615,0.761288247,136.1648758,33,0,67,2,2,G,2,3,1,0,845.13925,4.167405,3.309955,25.52013053,23.79887009,19.3687112,66.99890052,101.9044516,345.9331919,1247.205871,2342.468,0.156875382
Necromys lactens,lc,Rodentia,32.9,2.97418,0.772037478,135.7883583,30,0,70,2,2,G,3,3,1,0,853.9935417,4.193535,3.29214,25.7101304,23.62139994,19.51931942,66.21372626,105.4912008,342.0945248,1317.148808,2600,0.162092757
Necromys lasiurus,lc,Rodentia,39.93,3.51,0.843292429,144.99,30,0,70,2,2,G,3,3,1,0,863.088125,4.335,3.528865,26.28664052,22.24632,19.46818446,54.22704,136.87,370.1106817,1949.391103,2175.58705,0.180310279
Necromys lenguarum,lc,Rodentia,39.93,3.45,0.805951924,136.4398708,33,0,67,2,2,G,3,2,1,0,848.1824375,4.17,3.432605,25.28054964,22.52264,20.2324326,69.39408,91.91672,360.778608,1697.422959,1730,0.180310279
Necromys obscurus,lc,Rodentia,40.69,3.108225,0.797066077,137.7158558,30,0,70,2,2,G,2,3,1,0,785.5104167,4.86,3.316525,25.31726448,23.11747636,19.46691646,70.14528748,105.4197921,356.0348735,1267.414043,2083.328,0.182189815
Necromys punctulatus,dd,Rodentia,37.3,3.11357,0.803218434,133.4031033,30,0,70,2,2,G,1,2,1,0,831.1810417,3.55875,3.386665,26.38954004,24.2481528,20.43152316,72.59518042,102.3649098,375.0032796,1100.961678,1395.36,0.173678365
Necromys temchuki,lc,Rodentia,47.2,3.132941667,0.837220089,129,30,0,70,2,2,G,1,2,1,0,863.8302917,3.57316,3.397985,26.40779253,24.71139829,20.25992562,74.69295222,103.2405443,407.9480616,1029.447543,1246.012,0.197685113
Necromys urichi,lc,Rodentia,47.42,3.035915,0.812351721,140,100,0,0,1,2,G,2,2,1,0,761.7245833,5.09,3.6,25.82050404,24.24967525,20.7975387,83.2036,97.00393008,347.3035665,290,1932.445,0.19819136
Nectogale elegans,lc,Eulipotyphla,38.82,23.22415577,0.987920929,118.5,0,80,20,3,2,G,1,1,1,0,794.157875,3.694296667,2.18227,77.18443736,29.38872818,27.70765894,268.8402723,308.003097,557.7410157,720.5027847,1370,1.322971739
Nectomys apicalis,lc,Rodentia,237.49,7.7316475,2.472091227,245,30,40,30,2,4,G,3,1,1,0,970.2916665,4.315,4.156835,40.42648063,29.7786123,20.67033642,96.3975207,136.1798822,585.4238286,2328.870246,1050,0.480740594
Nectomys magdalenae,dd,Rodentia,237.49,7.4807645,2.457163842,245,30,40,30,2,4,G,4,1,1,0,970.2916665,4.315,4.243275,39.9378603,29.37390318,20.23212258,97.21138976,141.8374949,585.2191655,2123.143589,2000,0.480740594
Nectomys palmipes,lc,Rodentia,237.49,7.6492175,2.454249669,245,30,40,30,2,4,G,2,1,1,0,970.2916665,4.315,4.2534,40.01267906,29.51084166,20.50001696,96.50594992,135.1970048,589.3512534,2077.402327,1136.58865,0.480740594
Nectomys rattus,lc,Rodentia,253.15,10.1558385,2.695885833,245,30,40,30,1,4,G,6,1,1,0,970.2916665,4.5,3.994405,44.94518063,30.00158688,20.99777644,114.9431264,157.2484578,610.3768393,2311.097076,1702.1901,0.497924766
Nectomys squamipes,lc,Rodentia,237.49,16.453581,3.715691158,245,30,40,30,3,4,G,1,1,1,0,970.2916665,4.315,3.03084,66.65566831,31.14691862,25.69330718,152.8615015,202.0781684,773.0556239,212.58,1402.72475,3.213509344
Nelsonia goldmani,en,Rodentia,50,5.883631567,1.11867363,143.4414925,100,0,0,1,1,G,1,1,1,0,1304.496313,2.647735,3.05779,42.87719958,30.68832178,26.12106535,88.57141792,121.0958237,611.0578394,961.3270044,1049.485267,0.204051301
Nelsonia neotomodon,lc,Rodentia,80,7.191877067,2.556144122,130,100,0,0,1,1,G,1,1,1,0,2133.244021,2.473069405,2.933075,47.13362671,32.27878054,27.75086568,103.674403,140.6132142,855.7795752,878.2708402,834.9641,0.264244136
Neochoerus aesopi,Remove,Rodentia,93333.3,1185.466459,102.5053148,1137.742295,99,1,0,1,1,G,2,3,1,0,5629.256908,3.1035025,1.51094,244.5165979,146.3578201,112.3559533,530.0285529,651.1827706,2146.410799,58.85297796,1665.350667,9.976487217
Neocnus comes,Remove,Pilosa,13020,476.4428403,51.33510064,730.587025,42.0255,12.787,45.30416667,2,2,Ar,1,1,2,0,10391.07124,1.14532,1.059916212,411.2436162,219.2126322,101.1879314,893.4541705,1096.484921,3509.626207,102.7447674,2181.398,9.52951475
Neocnus dousman,Remove,Pilosa,10460,445.3493632,45.84870404,697.51512,42.1065,12.656,45.34216667,2,2,Ar,1,1,2,0,10349.12057,1.13625,1.061785041,410.2992681,219.2460624,98.52175713,889.6186225,1094.490025,3505.369311,99.83084267,2172.374,7.189440294
Neocnus toupiti,Remove,Pilosa,7050,387.4653198,38.56315331,667.90124,42.9375,13.7735,44.20216667,2,2,Ar,1,1,2,0,10265.88537,1.1392425,1.056128845,406.0632345,217.480549,96.53712577,849.4617137,1081.60148,3373.78482,99.76091066,2197.956,6.52237534
Neodon forresti,dd,Rodentia,85.9,5.442221833,1.930921231,182.544125,100,0,0,1,2,G,2,2,1,0,1224.841146,3.38684,2.91435,36.07983528,27.23368132,23.53133708,98.73506944,126.1549156,616.9462115,1465.756273,300,0.274790747
Neodon irene,lc,Rodentia,46.25861204,5.019165,1.14149262,161.3843908,100,0,0,1,2,G,2,2,1,0,801.1537083,3.155726667,2.93412,35.14685683,25.8956677,25.09406508,96.0602363,129.7894878,545.9767316,1132.635457,1292.866333,0.195506767
Neodon juldaschi,lc,Rodentia,37.76509979,2.64488,0.801663159,128.7472183,100,0,0,1,2,G,2,2,1,0,1211.349833,3.525,4.14,26.58179332,23.19773159,22.04642094,62.32834332,90.0410716,457.1496797,2289.950334,500,0.174866137
Neodon linzhiensis,dd,Rodentia,5925.690506,268.5471814,26.89998035,574.4507075,100,0,0,1,2,G,1,2,1,0,4921.950175,2.4332475,1.84906,207.1999761,71.07930175,96.19240926,626.9351065,733.05829,2521.721286,1274.119288,250,3.642978269
Neodon sikimensis,lc,Rodentia,45.25900624,3.411595,0.884124526,134.99544,100,0,0,1,2,G,2,2,1,0,988.8975417,2.25,3.140925,30.30301452,24.09096025,22.66085444,84.04455304,107.1017766,474.1371048,1347.399385,1600,0.193171754
Neofelis diardi,vu,Carnivora,22500,170,71.18356,951.37,0,100,0,3,1,S,1,3,2,0,7227,2.25,1.58756,275.5987138,93.13416,129.65736,753.48,771,2664.41,0.011566667,1500,29.88703213
Neofelis nebulosa,vu,Carnivora,19500,170,71.18356,951.37,0,100,0,3,1,S,1,3,2,0,7227,2.25,1.694665,257.3737117,93.13416,129.65736,753.48,844.7,2550.887933,0.06015,3000,27.86315662
Neofiber alleni,lc,Rodentia,265.38,10.205,2.72,213.245,100,0,0,1,1,G,3,1,1,0,1568.2955,2.335,4.515,43.06977019,28.28274,21.8735,93.24964,121.53238,615.4754326,14515.71,1499.18215,0.511014672
Neohylomys hainanensis,en,Eulipotyphla,52.21,14.23141335,9.663990838,140.995,0,0,100,2,1,G,2,2,1,0,1322.951625,3.257788333,1.80268,180.8088601,36.4749104,42.53207619,325.6057089,362.6612808,871.9931413,1901.317327,1427.029,0.208963482
Neolicaphrium recens,Remove,Litopterna,47122.2,1341.684649,109.8190657,1069.607542,100,0,0,1,1,G,2,1,2,0,5510.1714,2.484435,1.217631237,350.6906658,132.8169231,118.2300513,650.6890521,743.9581697,2278.175921,333.5458293,1545.38,14.22377059
Neomicroxus bogotensis,lc,Rodentia,12.99,1.9187397,0.528454612,91,20,0,80,2,2,G,2,2,1,0,991.9392083,3.572225,4.011745,27.22788083,24.55803425,22.54077991,82.29050318,103.6583919,357.0968736,1638.688117,1300,0.097227898
Neomicroxus latebricola,en,Rodentia,38.99,2.6170478,0.688651205,83,20,0,80,2,2,G,3,2,1,0,945.7575833,3.506685,3.991105,27.02651377,24.3429612,22.59509865,75.44737758,100.2559698,354.8389043,1535.783716,1905.376,0.177963175
Neomonachus schauinslandi,en,Carnivora,197758.36,17125,383.32,2260.76,0,65,35,2,2,M,4,1,1,0,10950,1,0.89,467.0700888,344.15,38.37032,1826.205,2170.355,5475,9.543679871,320.298,NA
Neomonachus tropicalis,ex,Carnivora,197758.36,17000,524.9514725,2644.345,0,60,40,3,2,M,4,2,1,0,7300,1,0.89,547.1252567,365,109.3862625,1567.341658,1771.908249,4377.584934,10.12846915,20,NA
Neomys anomalus,lc,Eulipotyphla,13.19,0.58,0.25,81.995,0,60,40,3,3,G,1,2,1,0,730,6.315,2.42925,61.84365629,24.4135,28.68146,133.1195,132.45,320.8195,1278.300703,1850,0.779530849
Neomys fodiens,lc,Eulipotyphla,15.13,0.78,0.31,88.97,0,60,40,3,3,G,3,2,1,0,1131.5,5.51,1.8,64.95550987,21.38,35.34,159.789,340.91,576.8888,320,2500,0.833747282
Neomys teres,lc,Eulipotyphla,15.13,0.71,0.303695627,84.44,0,60,40,3,3,G,1,2,1,0,1131.5,5.53,1.8,64.95550987,22.21828,32,159.789,182.00728,447.5468978,795.9409187,2000,0.833747282
Neonycteris pusilla,dd,Chiroptera,6.11,2.5450249,0.375102296,62.39239,20,0,80,2,2,S,1,1,2,0,5368.777844,0.9920725,1.563205,261.167448,119.5694031,70.40683894,401.487677,519.4153978,2096.178348,1807.950852,1119.568,NA
Neophascogale lorentzii,lc,Dasyuromorphia,212,8.8414023,2.5382,212.885,0,20,80,3,2,Ar,2,2,2,0,2399.78375,5.17813,1.39023,278.3243361,27.36884401,122.6654894,342.4540121,381.8909991,1080.447448,563.1145064,2700,3.039610447
Neophoca cinerea,en,Carnivora,189274.99,7075,402.745,2149.065,0,100,0,2,1,M,4,2,1,0,8796.5,1,0.69,539.5204653,311.7815,558.87,1095.696,1356.97,4599,15.43278766,60,NA
Neophocaena asiaeorientalis,en,Cetartiodactyla,32500,7000,445,1600,0,61,39,3,2,M,5,3,1,0,12045,1,0.5,729.5003424,319.578,319.578,2140.02006,1460,6095.5,10.64563769,904.519,NA
Neophocaena phocaenoides,vu,Cetartiodactyla,32500,7000,445,1600,0,60,40,3,2,M,4,3,1,0,12045,1,0.5,729.5003424,319.578,319.578,2140.02006,1460,5967.75,11.83380825,790.018,NA
Neopteryx frosti,en,Chiroptera,176.65,18.91135167,2.248122434,105,100,0,0,1,1,Ar,1,1,2,0,4449.385107,0.98,1.61217,271.9365077,144.1475855,101.4390675,565.36384,719.526831,1999.030807,1634.554831,1059.577,NA
Neoromicia brunnea,nt,Chiroptera,6.91,2.09539,0.1930583,61.28045438,0,0,100,3,1,A,1,1,2,1,4216.787032,1.726363873,1.03305,363.7011245,98.64308464,49.358733,359.202728,404.3335543,1789.568583,2232.967692,1331.020714,NA
Neoromicia brunnea,nt,Chiroptera,6.91,2.09539,0.1930583,61.28045438,0,0,100,3,1,A,1,1,2,1,4216.787032,1.726363873,1.03305,363.7011245,98.64308464,49.358733,359.202728,404.3335543,1789.568583,2232.967692,1331.020714,NA
Neoromicia capensis,dd,Chiroptera,5.96,2,0.209090704,78.05323438,0,0,100,3,1,A,2,1,2,1,2371.410507,1.96,1.10158,361.8625139,88.7275478,51.39687774,328.7300597,382.1966336,1504.379077,2329.127265,561.374,NA
Neoromicia flavescens,dd,Chiroptera,10.5,1.975925,0.19,63.268105,0,0,100,3,1,A,2,1,2,1,2648.628839,1.739706373,1.044,362.5585271,92.80960632,50.04725672,324.7159687,380.0432941,1525.287312,2234.908779,1473.652,NA
Neoromicia flavescens,dd,Chiroptera,10.5,2.023085,0.19,63.64351,0,0,100,3,1,A,3,1,2,1,2668.570358,1.713828873,1.05411,363.1075011,94.92132032,49.08704472,336.0044341,387.337871,1554.989789,2231.157023,1444.3606,NA
Neoromicia guineensis,lc,Chiroptera,3.5,2.029355,0.192136145,77.24753438,0,0,100,3,1,A,2,1,2,1,2303.166985,1.9092875,1.151205,360.3793947,91.06087374,52.31027272,301.7873572,362.8361787,1508.098058,2356.369008,1327.185,NA
Neoromicia helios,dd,Chiroptera,3.56,1.34979,0.124266214,51.69388438,0,0,100,3,1,A,2,1,2,1,1433.568301,1.834186373,1.1297,358.5950818,83.82827638,50.44804466,270.6713283,354.2125114,1527.559572,2854.36463,1475.0606,NA
Neoromicia malagasyensis,vu,Chiroptera,6.5,68.27745745,0.302440184,84.995,0,0,100,3,1,A,1,1,2,0,2839.291088,2,1.086435,361.6916309,99.81757718,67.52725483,356.0700334,403.9375918,1516.985863,2357.204899,250,NA
Neoromicia matroka,lc,Chiroptera,6.57,2.9412575,0.332894654,86.245,0,0,100,3,1,A,2,1,2,0,3367.826472,1.22,1.096895,361.1792768,126.1285234,51.78147968,332.4918775,409.3441354,1599.215766,2196.273871,330,NA
Neoromicia melckorum,dd,Chiroptera,7.2,3.782670467,0.22913973,73.192325,0,0,100,3,1,A,1,1,2,1,5391.448458,1.98,1.0095,364.2283134,100.4846633,53.6771445,427.3579024,521.7695267,2135.257284,2206.271505,1499.125,NA
Neoromicia melckorum,dd,Chiroptera,7.2,2.1582463,0.216346314,77.51932348,0,0,100,3,1,A,2,1,2,0,2635.720998,1.98,1.089415,362.0394427,91.75801984,50.45100346,330.1070831,385.9496334,1519.808431,2298.249112,400,NA
Neoromicia nana,lc,Chiroptera,3.88,1.304485,0.1,53.67070604,0,0,100,3,1,A,3,1,2,1,1289.903308,1.86,1.5,313.4381405,75.56,48.025655,231.4789754,319.8670495,1405.375791,2743.217699,1823.1976,NA
Neoromicia rendalli,lc,Chiroptera,6.42,1.9657725,0.17885074,52.77667938,0,0,100,3,1,A,1,1,2,1,5256.829463,1.663606373,1.01,363.8586966,101.9579966,50.206519,399.5249856,448.392967,2081.740438,2489.731114,1631.02,NA
Neoromicia somalica,lc,Chiroptera,3.53,1.8419573,0.195659012,84.995,0,0,100,3,1,A,2,1,2,1,1785.732035,2,1.149765,347.0543365,62.14130638,49.01899256,289.9714851,344.1634389,1426.526021,2324.609165,1434.577,NA
Neoromicia tenuipinnis,lc,Chiroptera,5.35,3.709005,0.210796383,37,0,0,100,3,1,A,2,1,2,1,3206.297483,1.519641373,1.03584,362.7705769,126.63941,55.26390024,330.0134053,385.1436539,1679.193991,2660.085135,3200,NA
Neoromicia zuluensis,lc,Chiroptera,4.14,2.209475,0.208750968,85,0,0,100,3,1,A,1,1,2,1,2448.869894,1.8758625,1.10851,362.5899856,94.4038186,51.43226968,322.658714,376.5013541,1517.043979,2366.969161,1184.799,NA
Neosclerocalyptus paskoenis,Remove,Cingulata,200000,7115.790677,239.7387192,1978.538177,100,0,0,1,1,G,4,2,1,0,11356.69567,1.64373,1.049180133,399.0329947,308.8711443,153.4192975,811.8104103,1073.098657,3474.304169,92.43365152,2300.349667,25.5892117
Neotamias alpinus,lc,Rodentia,37.77,15.4668135,1.868934854,132.325,100,0,0,1,2,G,2,3,2,1,2183.731125,4.5,1.366635,176.7645334,36.28463987,40.65722645,332.1743081,360.0668243,1072.437226,593.892709,1600,0.174878616
Neotamias amoenus,lc,Rodentia,54.2,2.62,1.39,139.03,100,0,0,2,2,G,3,3,2,0,1885.833333,5.19,1,364.750171,29.828015,44.1322,353.51214,365,806.0416667,158,1925,0.213307179
Neotamias bulleri,vu,Rodentia,100,9.191466,2.207949197,147.925,100,0,0,1,2,G,2,3,1,0,2162.063941,2.465,1.127565,286.8881562,37.89078305,40.40389726,340.8493453,375.7223978,1060.599151,966.1073625,210,0.298748591
Neotamias canipes,lc,Rodentia,66.05,3.08082,1.941512319,131.4,100,0,0,2,2,G,3,3,2,1,2596.722542,4.445,1,339.0949881,30.19,42.5,342.3149203,367.9478113,1071.111817,380.4684898,2000,0.237813178
Neotamias cinereicollis,lc,Rodentia,61.845,3.17732115,1.83,144,100,0,0,2,2,G,1,3,2,1,2737.603417,4.95,1,337.5439654,30.19,42.5,347.5133703,367.9946216,1063.027941,386.5,1490,0.229363017
Neotamias dorsalis,lc,Rodentia,62.8,3.94021515,1.98,142.69,100,0,0,2,2,G,2,3,2,0,4599,5.13,1.5,177.3189686,29.75,30,344.8008711,370.4149839,1329.720909,637.7808174,1598.168,0.23130428
Neotamias durangae,lc,Rodentia,92.495,7.561492333,2.128230816,135.85,100,0,0,2,2,G,1,3,2,0,2388.917524,2.465,1.10328,302.6658121,37.25181368,43.70205696,338.4009237,372.8836424,1090.911457,571.715602,600,0.286200842
Neotamias merriami,lc,Rodentia,75.95,113.3948785,2.028488778,146.975,100,0,0,2,2,G,2,3,2,1,1031.125,4.11,1.132755,264.2802536,33.37,32,362.0564411,389.1399989,969.4359274,668.6906166,1274.375,0.256800665
Neotamias minimus,lc,Rodentia,44.975,2.3,1.6,135.78,100,0,0,1,2,G,3,3,2,1,3704.75,4.95,1,364.750171,29.52292,44,365,376.645,1148.8483,160,1797.401,0.192504112
Neotamias obscurus,lc,Rodentia,75,110.877115,2.002943524,133.95,100,0,0,1,2,G,2,3,2,0,1031.125,3.61,1.14636,263.6930183,33.37,32,365.7225494,390.9101665,958.0609977,925.7474181,1097.482667,0.255028995
Neotamias ochrogenys,lc,Rodentia,84,3.535,2.259675003,151.04,100,0,0,2,2,G,1,3,2,0,3741.25,3.94,1,329.1866746,28,49.95752,353.33316,381.33316,1186.080861,320.8498401,1280,0.271431016
Neotamias palmeri,en,Rodentia,60.74,3.29,1.99,142.51,100,0,0,2,2,G,2,3,2,1,2570.232667,3.93,1,324.890842,33.21,45.654,340.7357966,367.1000765,1070.25461,361.8445103,1500,0.227099929
Neotamias panamintinus,lc,Rodentia,52.94,4,1.83,137.995,100,0,0,2,2,G,2,3,2,1,2807.154167,4.1,1,253.7714589,36.23,42.00168,334.0496914,370.730785,1152.288264,266.8279741,1950,0.21056541
Neotamias quadrimaculatus,lc,Rodentia,86.035,3.77751615,2.16,150.06,100,0,0,1,2,G,2,3,2,1,2973.4725,5.1,1,266.3191546,31.34908,43.39147574,339.05704,370.40612,1150.408463,52,1290,0.275028186
Neotamias quadrivittatus,lc,Rodentia,57.81,2.5,1.7,141.205,100,0,0,1,2,G,3,3,2,1,2217.375,4.13,1.5,183.1614611,31.7,45.41,331.098,365,1025.736687,370.4493824,1980,0.221007748
Neotamias ruficaudus,lc,Rodentia,58.675,3.25206,1.913940492,142.13,100,0,0,1,2,G,1,3,2,0,2920,4.85,1,334.0417542,31.17454,42,365.116,365,1105.95,324.576271,1680,0.222820461
Neotamias rufus,lc,Rodentia,57.49,2.55,1.939827579,141.205,100,0,0,2,2,G,4,3,2,1,2217.375,4.275,1,334.8460109,31.8289,45.32,327.4,359.2289,1011.92726,588.8525786,1410,0.220334059
Neotamias senex,lc,Rodentia,84,3.535,2.206155855,145.45,100,0,0,2,2,G,2,3,2,0,3741.25,4.33,1,320.9145055,28,49.95752,353.33316,381.33316,1174.784424,311.3475669,1400.288,0.271431016
Neotamias siskiyou,lc,Rodentia,75,3.535,2.139030457,145.27,100,0,0,2,2,G,1,3,2,0,3741.25,4.23,1,329.7638493,28,49.95752,353.33316,381.33316,1171.708499,635.5821149,305,0.255028995
Neotamias sonomae,lc,Rodentia,75,4.293955,2.144604829,146.815,100,0,0,1,2,G,2,3,2,1,2727.940042,4,1,289.8403317,30.12643579,21.9135,342.5357899,372.0604178,1039.062551,962.7499702,2100,0.255028995
Neotamias speciosus,lc,Rodentia,59.065,2.5,1.86,124.69,100,0,0,2,2,G,2,3,2,1,2217.375,4.145,1,266.883468,31.6,45.41,334.796,366.396,1071.717771,76.48,1500,0.223633819
Neotamias townsendii,lc,Rodentia,79.12,3.535,2.44,149.615,100,0,0,2,2,G,1,3,2,0,3741.25,4.23,1,327.1019575,28,49.95752,353.33316,381,1133.1875,164,1398.3,0.262641481
Neotamias umbrinus,lc,Rodentia,51.75,3.11735615,1.934038387,141.83,100,0,0,2,2,G,2,3,2,1,2670.583333,5.15,1.011395,330.6769039,31.30120257,42.07063141,343.7520115,366.859834,1063.157063,288.75,1676.974,0.207948868
Neotetracus sinensis,lc,Eulipotyphla,49.99,15.28897785,9.666804573,114.48,0,0,100,2,1,G,1,1,1,0,1184.88125,4.28,2,136.974928,36.11077988,41.23700015,322.6319356,361.171774,790.6941281,1365.220643,2400,0.204028854
Neotoma albigula,lc,Rodentia,190.5,11.35,2.618256,195.735,90,0,10,1,2,G,4,1,1,0,3467.5,2.14,2,48.96646149,36.21884,33.5,94.14,127.14,1019.7194,337.1428571,2500,0.425841619
Neotoma angustapalata,nt,Rodentia,203,10.4,2.377907335,190.565,90,0,10,1,2,G,1,1,1,0,243.3333335,2.345,2,56.8735206,33.19262,32.52945828,60.346,93.53862,663.1759088,873.282009,1218.991648,0.440989944
Neotoma anthonyi,lc,Rodentia,119.365,8.96,1.783928544,176.21625,90,0,10,1,2,G,2,1,2,0,3832.5,2.92,3,59.95893216,33,31,94.59,127.59,1105.348954,140,1632.839,0.329297335
Neotoma bryanti,lc,Rodentia,119.365,8.96,1.775246999,176.21625,90,0,10,1,2,G,2,1,2,0,3832.5,2.92,3,59.95893216,33,31,94.59,127.59,1135.995726,140,1649.547,0.329297335
Neotoma bunkeri,lc,Rodentia,119.365,8.96,1.783928544,176.21625,90,0,10,1,2,G,2,1,2,0,3832.5,2.92,3,59.95893216,33,31,94.59,127.59,1105.348954,140,1632.839,0.329297335
Neotoma chrysomelas,lc,Rodentia,203,10.4,2.367258919,190.565,90,0,10,1,2,G,2,1,1,0,243.3333335,1.775,2,59.27101811,33.19262,32.08923892,60.346,93.53862,687.1882626,928.8743192,1319.573721,0.440989944
Neotoma cinerea,lc,Rodentia,285.89,13.95,2.790813061,226.98,90,0,10,1,2,G,5,1,1,0,2126.125,3.565,1.75,29.97946626,29.75864,26.8712,438.87662,468.63526,1168.455588,2198.281535,1998.872,0.53237211
Neotoma devia,lc,Rodentia,113.4,9.16,1.614950358,170.865,90,0,10,1,2,G,2,1,2,0,3832.5,2.81,3,59.95893216,33.2398,29.9571,85.34,118.5798,1081.31067,369.0101842,2200,0.320142289
Neotoma floridana,lc,Rodentia,208.18,12.39,3.04,214.335,90,0,10,1,2,G,4,1,1,0,3467.5,2.625,2.25,65.95482548,35.52942,31.35928,119.17678,209.3,782.2066,566.6666667,1891.43455,0.447143907
Neotoma fuscipes,lc,Rodentia,213.26,12.625,2.906954862,218.19,90,0,10,1,2,G,2,1,1,0,304.1666665,2.72,1.46,137.0526825,32.12736,27.13684,182.616,214.74336,760.0869494,1700,1136.797,0.453112495
Neotoma goldmani,lc,Rodentia,198,11.35,2.277561991,175.47,90,0,10,1,2,G,2,1,1,0,3467.5,2.07,2,48.96646149,36.21884,33.5,94.14,130.35884,855.0506141,775.910416,1160,0.434982435
Neotoma lepida,lc,Rodentia,113.4,8.96,1.666737214,170.865,90,0,10,1,2,G,1,1,2,0,3832.5,2.92,3,59.95893216,33,31,94.59,127.585,1221.14745,310,1300,0.320142289
Neotoma lepida,lc,Rodentia,113.4,8.96,1.652746428,170.865,90,0,10,1,2,G,2,1,2,0,3832.5,2.92,3,59.95893216,33,31,94.59,127.585,1221.14745,310,1563.607,0.320142289
Neotoma leucodon,lc,Rodentia,190.5,11.35,2.517473854,195.735,100,0,0,1,2,G,3,1,1,0,3467.5,2.14,2,48.96646149,36.21884,33.5,94.14,130.35884,815.078354,957.5106771,1700.8961,0.425841619
Neotoma macrotis,lc,Rodentia,219.5,12.625,2.747927276,218.19,100,0,0,1,2,G,3,1,1,0,304.1666665,2.72,1.46,137.789965,32.12736,27.13684,182.616,214.74336,764.4837564,1582.033986,1481.18655,0.460357109
